GHG_Grouped,National_Communication_Category,IPCC_Code,Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,current
N2O,Agriculture,3B25,Deer Wastes - Indirect Volatilisation,0.0001061228089,0.0001061228089,0.0001179477892,0.0001179477892,0.00008276324581,0.00008276324581,0.00007708420683,0.00008144441685,0.00006853860998,0.00008074463006,0.00008074463006,0.00007435234685,0.00008214644655,0.00007053492017,0.00007253559267,0.00007446449217,0.000080143419,0.0000695614988,0.00007039485067,0.00007506559108,0.00006943141023,0.00007315912065,0.00006987101988,0.00007133115194,0.00007168328908,0.00006882806841,0.00006920711959,0.00006991139219
N2O,Agriculture,3B25,Goats Wastes - Indirect Leaching,0.0000149158308,0.00001703826023,0.00001678263968,0.00001567041356,0.00001450812627,0.0000115063567,0.00001293751681,0.00001222761127,0.00001249425961,0.00001220031317,0.0000113594161,0.00001144066761,0.00001428553623,0.00001353178985,0.00001400542468,0.00001446316216,0.00001497233733,0.0000146064942,0.00001471021656,0.00001530762979,0.00001421837677,0.00001441786638,0.00001496202629,0.00001493770202,0.00001531067398,0.00001540537052,0.00001564188196,0.00001606763317
N2O,Agriculture,3B25,Goats Wastes - Indirect Volatilisation,0.0001148327922,0.0001311727803,0.0001292048294,0.000120642113,0.0001116939895,0.00008858420867,0.0000996023084,0.00009413694498,0.00009618979569,0.00009392678458,0.00008745295425,0.00008807848681,0.0001099803313,0.0001041774496,0.0001078238312,0.0001113478234,0.0001152678201,0.0001124512966,0.0001132498259,0.0001178491426,0.0001094632895,0.0001109991039,0.0001151884383,0.0001150011725,0.0001178725789,0.000118601621,0.0001204224562,0.0001237001951
N2O,Agriculture,3B25,Horses Wastes - Indirect Leaching,0.0010237096,0.001052989401,0.001082269201,0.001111549002,0.001140828802,0.001170108602,0.001303198604,0.001436288606,0.001569378608,0.001596431391,0.001623484173,0.001650536955,0.001677589737,0.00170464252,0.001731695302,0.001758748084,0.001755553924,0.001752359764,0.001749165604,0.001745971444,0.001742777284,0.001727254571,0.001711731859,0.001696209146,0.001680686433,0.001665163721,0.001646401282,0.001634056338
N2O,Agriculture,3B25,Horses Wastes - Indirect Volatilisation,0.007106236139,0.0073004643,0.00749469246,0.007688920621,0.007883148782,0.008077376942,0.008960232218,0.009843087494,0.01072594277,0.01092642712,0.01112691147,0.01132739581,0.01152788016,0.01172836451,0.01192884886,0.0121293332,0.01210814468,0.01208695615,0.01206576762,0.0120445791,0.01202339057,0.01191629964,0.01180920871,0.01170211779,0.01159502686,0.01148793593,0.0113634749,0.01128158446
N2O,Agriculture,3B25,Other cattle - Beef females for slaughter - Indirect Deposition,0.0378455262,0.03852995843,0.03814213736,0.03534238863,0.03594231345,0.03559479865,0.03563649005,0.03532058433,0.03538988556,0.03553624331,0.03473212506,0.03130308278,0.02988205913,0.03126816621,0.03191436465,0.02936075398,0.02959715827,0.02920323058,0.02834312428,0.02698994615,0.02580524419,0.02445573528,0.02435000008,0.02475991118,0.0245538672,0.02449081846,0.02503679189,0.02453997308
N2O,Agriculture,3B25,Other cattle - Beef females for slaughter - Indirect Leach,0.001208137145,0.001220864336,0.001203513895,0.001115171661,0.001135274206,0.001132218021,0.001127598404,0.001138871991,0.001128847072,0.001123928447,0.001094016755,0.0009701270101,0.0009008266317,0.0009547413667,0.0009836944157,0.000849961526,0.0008531617164,0.0008315544726,0.0008073135364,0.0007598691701,0.0007221208081,0.0006892535738,0.0006872499742,0.0006947306595,0.0006844603999,0.0006892008173,0.0007057181413,0.0006919602853
N2O,Agriculture,3B25,Other cattle - Bulls for breeding - Indirect Deposition,0.001949125268,0.001934241205,0.001966536593,0.002004352009,0.002087846553,0.002110221489,0.002238860832,0.002246084459,0.002249488657,0.002288071605,0.002216672899,0.002324911807,0.002265641524,0.002288063207,0.002380475881,0.003383151637,0.00338269255,0.003406211267,0.003479733705,0.003489643019,0.003545859548,0.003410417268,0.003358796656,0.00327166138,0.003318825284,0.003245942365,0.0031868216,0.003282266949
N2O,Agriculture,3B25,Other cattle - Bulls for breeding - Indirect Leach,0.00004588567862,0.00004497318345,0.00004557273645,0.00004663313179,0.00004849042527,0.00004894776583,0.00005183115004,0.00005121857985,0.00005056182987,0.00005180994002,0.00004991633601,0.00005323614945,0.00005127992218,0.00005151595554,0.00005393966448,0.00008372240149,0.00008445427469,0.00008641653929,0.0000873561456,0.0000881779354,0.00009007567627,0.00008583263727,0.00008388381273,0.00008184549649,0.00008325638995,0.00008094820078,0.00007947335415,0.00008159343101
N2O,Agriculture,3B25,Other cattle - Cereal fed bull - Indirect Deposition,0.01560656506,0.01681541463,0.01657587889,0.01632220909,0.01688259654,0.01910273638,0.0238886483,0.01723294741,0.01543010441,0.01576866061,0.01560169932,0.02038867676,0.01900975732,0.02078046998,0.02208884409,0.02249930399,0.0172137034,0.01627796756,0.01490881849,0.01564979412,0.01805308923,0.01599086199,0.01550673561,0.01658539039,0.01359103032,0.01143254118,0.01241893033,0.01121714386
N2O,Agriculture,3B25,Other cattle - Cereal fed bull - Indirect Leach,0.0004735901295,0.0005023245587,0.0004875052975,0.000480353466,0.0004968176353,0.0005596804505,0.0006922059925,0.0004959963547,0.0004427219132,0.0004553828712,0.0005123959141,0.0006344678375,0.0005680515815,0.0006396102651,0.0006789449948,0.000646871508,0.000511540071,0.0004843055709,0.0004433312304,0.0004484901133,0.0005064464309,0.0004599573916,0.000445300031,0.0004622614713,0.0003968299684,0.0003459338625,0.0003639320299,0.0003223819279
N2O,Agriculture,3B25,Other cattle - Cows - Indirect Deposition,0.03775876843,0.0393631304,0.0401761631,0.04138054151,0.04194731015,0.04267218989,0.04324986558,0.0432794404,0.04531615914,0.04476446743,0.04293080802,0.03984823241,0.03879956057,0.03967814452,0.0405603445,0.04144312389,0.04060491925,0.03995960986,0.0389254156,0.03798346706,0.03855880966,0.03888111242,0.03850661396,0.03729017436,0.03621349923,0.03639472742,0.03674358079,0.03745629973
N2O,Agriculture,3B25,Other cattle - Cows - Indirect Leach,0.0008561977756,0.0008871642421,0.0008982038622,0.0009232951943,0.0009371903757,0.0009563923013,0.0009662070923,0.0009572625861,0.0009958700603,0.0009885081225,0.0009385100022,0.000851378999,0.0008177585422,0.0008535136947,0.0008766916664,0.0009098623159,0.000894311006,0.0008783749294,0.0008550435697,0.0008337297272,0.0008498723512,0.0008512799793,0.0008356879485,0.0008099630508,0.0007918481735,0.0007939977974,0.0007983388408,0.0008227488757
N2O,Agriculture,3B25,Other cattle - Dairy Calves Female - Indirect Deposition,0.006390853833,0.006227174908,0.006164522191,0.006151478066,0.006232064593,0.006005242308,0.006117576454,0.005815978609,0.005756265811,0.005804690572,0.005584350455,0.005378749386,0.005413850023,0.005371189163,0.005260728275,0.005305017608,0.005185145042,0.005319524713,0.005250766695,0.005667418506,0.005858025801,0.006003609287,0.005975188194,0.006030626024,0.006378340794,0.006519065412,0.006470314622,0.005977765721
N2O,Agriculture,3B25,Other cattle - Dairy Calves Female - Indirect Leach,0.0002321774449,0.0002259056371,0.0002229754843,0.0002223484853,0.0002254534556,0.0002165063985,0.0002192520673,0.0002095875459,0.0002063148581,0.0002080590397,0.0001992109417,0.0001901579169,0.0001909819935,0.0001895688692,0.0001850685276,0.0001859266212,0.0001800984682,0.0001856853767,0.0001831917602,0.0001966072706,0.0002035587819,0.000207896219,0.0002066806002,0.0002090084938,0.0002195760479,0.0002239289471,0.0002218475664,0.0002025031777
N2O,Agriculture,3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,0.006801196744,0.006657424397,0.007004269988,0.006969677282,0.00704554969,0.007800414033,0.008219491873,0.008349497455,0.008042496126,0.008152758144,0.007557776753,0.007042860447,0.006301994657,0.006516145323,0.006838043457,0.004916857956,0.004737723242,0.004636754797,0.004539643847,0.004598697273,0.004774716784,0.004805320282,0.004837787742,0.004910581936,0.00513374933,0.004993337539,0.005216556837,0.005228414721
N2O,Agriculture,3B25,Other cattle - Dairy Replacements Female - Indirect Leach,0.0001701516737,0.0001661131947,0.0001729279476,0.0001697420518,0.0001701343358,0.00018868919,0.0001966877196,0.0001984024648,0.0001888065992,0.000191550754,0.0001772413998,0.0001611062058,0.0001392372729,0.0001396636168,0.000148762385,0.0000970020303,0.00009137190817,0.00008940583086,0.00008863266732,0.00008903213127,0.00009400471669,0.00009359789701,0.0000933177178,0.00009518537151,0.00009905064221,0.00009757193131,0.0001023290658,0.0001007340702
N2O,Agriculture,3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,0.007577461748,0.007630582234,0.007974224483,0.008292179688,0.008041842659,0.008261478259,0.009061682882,0.008932282034,0.008446286034,0.008276042618,0.008081393794,0.007690332809,0.007244713784,0.006850428242,0.007183208717,0.00997695197,0.01010726386,0.009701477925,0.00918862259,0.009223678386,0.009414396766,0.009583452899,0.009290417815,0.009183288108,0.009665768146,0.00911780316,0.008733418529,0.008794266609
N2O,Agriculture,3B25,Other cattle - Dairy In Calf Heifers - Indirect Leach,0.0002071482606,0.0002085530932,0.0002145631393,0.0002218277363,0.0002135247623,0.000216436522,0.000234966478,0.0002301981659,0.0002158939319,0.0002105245789,0.0002030665569,0.0001906840783,0.0001785003709,0.0001649846395,0.0001722775443,0.0002492873008,0.0002495231723,0.0002356111756,0.0002245381746,0.0002261415557,0.000232010579,0.0002361966521,0.0002272481033,0.0002227629059,0.0002353780274,0.0002222996852,0.0002131730614,0.0002137668116
N2O,Agriculture,3B25,Other cattle - Heifers for breeding - Indirect Deposition,0.00887553426,0.007998083264,0.008453763195,0.009397092616,0.009085508048,0.008589860294,0.009058223326,0.01001303853,0.009217694958,0.00894506438,0.008323108801,0.00868135865,0.009688014221,0.009489263179,0.00939917662,0.01087816845,0.01099527862,0.01087838126,0.01075946401,0.01103278777,0.01135984513,0.01143529958,0.01105546118,0.01061269846,0.01040414001,0.01031057905,0.01036892018,0.009603640383
N2O,Agriculture,3B25,Other cattle - Heifers for breeding - Indirect Leach,0.0002388009597,0.0002130638263,0.0002256676497,0.000255614985,0.0002475668058,0.0002300044511,0.0002410880853,0.000258311951,0.0002391623694,0.0002366984816,0.0002168814943,0.0002272270535,0.0002600426223,0.0002525953359,0.000247494845,0.0003352340264,0.0003363832273,0.0003299781069,0.0003241005707,0.0003329856424,0.000342704284,0.0003432032574,0.0003318067799,0.0003205471777,0.0003170346674,0.000314189364,0.0003168356552,0.0002956117351
N2O,Agriculture,3B25,Other cattle - Steers - Indirect Deposition,0.04455261722,0.04116384334,0.04046683563,0.04000838126,0.03953815908,0.03791588963,0.03582334665,0.03663145944,0.03689493205,0.03579326075,0.03686638873,0.03283109449,0.0329625103,0.03402300167,0.03403201981,0.03407417485,0.03522922314,0.03391467784,0.03320363503,0.0333746818,0.03207265674,0.03166677842,0.03174677772,0.03125507633,0.03231570924,0.03340771463,0.03358038641,0.0334622036
N2O,Agriculture,3B25,Other cattle - Steers - Indirect Leach,0.001403349007,0.001278337175,0.001239493175,0.001223673599,0.001208033319,0.001153780982,0.001078873386,0.001094432038,0.00109793338,0.001072409242,0.001085206272,0.0009578682841,0.0009572439394,0.0009943710607,0.001002073286,0.0009983972787,0.001029070191,0.001000127581,0.0009889774398,0.001004332672,0.0009804490121,0.000970289389,0.0009713896428,0.0009689417052,0.000991002107,0.001016027199,0.00102094765,0.001010256153
N2O,Agriculture,3B24,Poultry - Breeding Flock - Direct,0.02021184488,0.01954417582,0.01838300042,0.01972257931,0.02080104009,0.02049313258,0.02401210624,0.02377391237,0.025869157,0.02414213005,0.02721665442,0.03067354064,0.02854108097,0.0271041566,0.02529685881,0.02123484711,0.02283033308,0.02800899984,0.02199357268,0.02312709109,0.02289807361,0.02443670903,0.02380456945,0.02672641162,0.02683352799,0.02981964987,0.03036618432,0.03200676501
N2O,Agriculture,3B24,Poultry - Broilers - Direct,0.1100199516,0.1116332531,0.1066082731,0.1138690113,0.1062233264,0.1066700815,0.1102885826,0.1426770967,0.1295592803,0.1318724915,0.1349009154,0.1411298174,0.1294735094,0.1369647511,0.142112174,0.1272177256,0.1214284419,0.1156435718,0.1108996385,0.09924318939,0.09724889001,0.09461857743,0.09470810406,0.09657204781,0.1019260347,0.0988615069,0.1021704781,0.1086097635
N2O,Agriculture,3B24,Poultry - Ducks - Direct,0.0239962362,0.02425031481,0.02682259496,0.02962938243,0.02973692197,0.03219590238,0.03908557168,0.05264713497,0.03762810636,0.03809645768,0.0361057051,0.0366000447,0.04328696169,0.03482939917,0.04268806672,0.03890706616,0.04885812157,0.03636892723,0.03396231532,0.04153288445,0.0391452748,0.03772712921,0.03590760961,0.03755829463,0.03151034087,0.03490818107,0.03146127111,0.03655012522
N2O,Agriculture,3B24,Poultry - Geese - Direct,0.001873127231,0.001603781464,0.001543963405,0.001730595162,0.001506769816,0.001556017561,0.001859145773,0.00192008138,0.001907641458,0.001923478639,0.002047052701,0.00177041644,0.003339773669,0.002295330051,0.002458023203,0.002422340841,0.002682459019,0.001723828505,0.001707532037,0.002070980133,0.002055902697,0.001859782286,0.001536988953,0.001464417522,0.001710013823,0.002227351381,0.002463397958,0.002608617693
N2O,Agriculture,3B24,Poultry - Growing Pullets - Direct,0.01014557383,0.01055690075,0.01017911946,0.009949959989,0.009483635205,0.009191720789,0.008837103477,0.01010881597,0.008506021009,0.008142793472,0.00791185162,0.007711558705,0.007921819518,0.006597636614,0.006385938936,0.008522517324,0.007475664971,0.006912904821,0.007175112021,0.006411205776,0.006659905139,0.007057435352,0.00694094669,0.006469414289,0.006895927918,0.006632045653,0.006774163662,0.007113050475
N2O,Agriculture,3B24,Poultry - Laying Hens - Direct,0.06688457359,0.06589357268,0.06518477705,0.06386756138,0.06275818611,0.06058677589,0.05754411632,0.06430544189,0.05458199972,0.05366025762,0.05196676089,0.05347043781,0.05063492769,0.05064337042,0.05040099298,0.04924942951,0.04680515337,0.04381096202,0.04077836241,0.04119749067,0.04334195385,0.04390611169,0.04154904011,0.04152307734,0.04245062357,0.04278093911,0.04412444524,0.04567711218
N2O,Agriculture,3B24,Poultry - Other - Direct,0.003165162452,0.003324799351,0.003204173662,0.003321769363,0.003547050554,0.00406817445,0.004932372081,0.009150897416,0.007666279,0.007568463945,0.01145085888,0.01311600824,0.01020338243,0.01220878377,0.01276579727,0.01338056711,0.01956314984,0.01411933442,0.01562895006,0.01674696721,0.01883266267,0.01920606226,0.01808464407,0.01681052933,0.01918595333,0.01640165233,0.0182750801,0.01760774343
N2O,Agriculture,3B24,Poultry - Turkeys - Direct,0.03324523352,0.03450518783,0.03361354278,0.03430788634,0.03710392126,0.04188997977,0.05073383903,0.03997200029,0.04684325614,0.03955716414,0.03597835525,0.03752693466,0.03104154475,0.02916170495,0.0292422855,0.02786306138,0.02472585877,0.01556206762,0.02247670394,0.01863649626,0.01603110488,0.01618735169,0.01544379964,0.01694570343,0.01554464148,0.0179089646,0.01740889582,0.01709731713
N2O,Agriculture,3B24,Deer Wastes - Direct,0.001555614611,0.001555614611,0.001728952579,0.001728952579,0.001213195502,0.001213195502,0.001129948591,0.001193863281,0.001004681879,0.001183605368,0.001183605368,0.001089903276,0.001204154072,0.001033945045,0.001063272155,0.001091547172,0.001174792439,0.001019676024,0.001031891818,0.001100358457,0.001017769105,0.001072412219,0.001024213178,0.001045616709,0.001050778555,0.001008924942,0.001014481312,0.001024804981
N2O,Agriculture,3B24,Goats Wastes - Direct,0.001614052109,0.00184372163,0.001816060757,0.001695706019,0.001569934127,0.001245110618,0.001399977419,0.001323158061,0.001352012258,0.001320204115,0.001229210077,0.001238002358,0.00154584751,0.001464284105,0.001515536449,0.001565068531,0.001620166719,0.001580578588,0.001591802454,0.001656448942,0.001538580139,0.001560167044,0.001619050954,0.001616418809,0.001656778357,0.001667025532,0.001692618596,0.00173868942
N2O,Agriculture,3B24,Horses Wastes - Direct,0.1097560537,0.1128833829,0.1160107121,0.1191380413,0.1222653705,0.1253926997,0.1396078323,0.153822965,0.1680380976,0.1709552458,0.1738723941,0.1767895423,0.1797066906,0.1826238388,0.185540987,0.1884581353,0.1881169721,0.1877758089,0.1874346457,0.1870934826,0.1867523194,0.1850889384,0.1834255574,0.1817621764,0.1800987954,0.1784354145,0.176431428,0.175112884
N2O,Agriculture,3B21a,Dairy - Dairy Cows - Direct,0.3493923925,0.3368269674,0.3290295583,0.3233703239,0.3243328257,0.312120338,0.314767528,0.3075504407,0.2981731365,0.299252998,0.2858743251,0.28295804,0.2843733773,0.2864844743,0.2840887589,0.2651814738,0.2654860064,0.270276971,0.2580441159,0.2555105915,0.2605845831,0.2614541153,0.2624458262,0.2676458514,0.2821148978,0.2875356592,0.2822339914,0.2863587026
N2O,Agriculture,3B22,Sheep - Ewe - Direct,0.03197042748,0.03144782671,0.03202619506,0.03296512722,0.03210276211,0.03155911093,0.03118999795,0.032379762,0.03296264238,0.032831964,0.03142239857,0.0275598958,0.02703043386,0.02651898108,0.0266740419,0.02580054263,0.02487521298,0.02479599239,0.02322645911,0.02276986417,0.02275172607,0.0232428436,0.02387074963,0.02401044863,0.02503584616,0.02518933043,0.02457563447,0.02515235143
N2O,Agriculture,3B22,Sheep - Lamb - Direct,0.001051155932,0.001069815348,0.001119369142,0.001097142382,0.001035133174,0.001009034757,0.0009691385628,0.001019399262,0.001068773567,0.001049904461,0.001002476342,0.000882493303,0.0008646383604,0.0008512470136,0.0008478226719,0.0008613676139,0.0008156076056,0.000831883019,0.0007884367427,0.0007905675659,0.0007650001758,0.0008063847526,0.0008255238763,0.0008107991907,0.0008629055267,0.0008497950803,0.0008681948141,0.0008899178539
N2O,Agriculture,3D12b,Sewage Sludge Application - Direct,0.08561557661,0.08585838078,0.08153271834,0.08490437548,0.08487562956,0.09217200341,0.08803558496,0.08849402253,0.08509152341,0.09229118986,0.09949085631,0.1401148254,0.1511994412,0.178665452,0.1885739983,0.2050604104,0.2171388606,0.2247340431,0.229423246,0.2207557912,0.2160560865,0.2123610242,0.2140517904,0.2169518263,0.2245617499,0.2397682162,0.2417126424,0.2417126424
N2O,Agriculture,3B21b,Other cattle - Beef females for slaughter - Direct,0.4355096394,0.4424832062,0.4367571689,0.4079322009,0.4152424885,0.4139032067,0.4123051068,0.4169499035,0.4160476322,0.4142787557,0.4020500986,0.3587547128,0.3370670979,0.3548511868,0.3635049329,0.32081042,0.3235267976,0.3184341824,0.310493836,0.291710597,0.2787220249,0.2668259884,0.268134433,0.2696281232,0.2647532012,0.2676528433,0.2747232733,0.2673033717
N2O,Agriculture,3B21b,Other cattle - Bulls for breeding - Direct,0.01630587177,0.01603177837,0.01625771671,0.01659142914,0.01725679996,0.01741117004,0.01843617662,0.01828564802,0.01811556305,0.01850799048,0.01786363608,0.01890568627,0.01830004388,0.01840039546,0.01921014307,0.02933945452,0.02947609351,0.03001041706,0.0303981174,0.03060611569,0.03124392891,0.02986461242,0.02925712383,0.02852551528,0.02900317877,0.02827789249,0.02777679446,0.02854356864
N2O,Agriculture,3B21b,Other cattle - Cereal fed bull - Direct,0.1720713593,0.1847948619,0.1804018985,0.1772400537,0.1830497296,0.2068738977,0.2565528864,0.1834876086,0.1639542496,0.16793288,0.1770905782,0.2252722221,0.2058754576,0.2283748286,0.242402121,0.2376996034,0.1853644762,0.1755421638,0.161411683,0.1671379663,0.191525561,0.1719496322,0.1676859239,0.1763387533,0.1469503432,0.1261976683,0.1355856964,0.1207744595
N2O,Agriculture,3B21b,Other cattle - Cows - Direct,0.3109106652,0.3225132557,0.3271410829,0.336033785,0.3406648369,0.3469983538,0.350571529,0.3481405146,0.362597641,0.3590871725,0.3421270856,0.3125459052,0.3016050423,0.3122787291,0.3199728921,0.3307798978,0.3243465118,0.3185329464,0.3099415695,0.3020347457,0.3076653023,0.3088196845,0.3038984958,0.2945022471,0.2873644744,0.2882947276,0.2900950849,0.2982695496
N2O,Agriculture,3B21b,Other cattle - Dairy Calves Female - Direct,0.08394335401,0.08180680494,0.0808517138,0.08066857404,0.08175548389,0.07876795892,0.08012305514,0.0761216427,0.07533508389,0.07591782319,0.07302780717,0.0703493241,0.07078704622,0.07018706866,0.06872758917,0.06925535259,0.06769457753,0.06933765302,0.06856433148,0.07401290435,0.07646840854,0.07840589108,0.0781729952,0.07886385823,0.08318190931,0.08521584659,0.08465206095,0.07830441084
N2O,Agriculture,3B21b,Other cattle - Dairy Replacements Female - Direct,0.05778105621,0.05639847498,0.05875429813,0.05776393796,0.05792943142,0.06421745106,0.06698518479,0.06757827463,0.06440742445,0.06535534909,0.06053542064,0.0551424152,0.04788871022,0.04826095846,0.05123206093,0.03375799076,0.03191781162,0.03123874031,0.03090145552,0.03108680755,0.0327750296,0.03267346298,0.03261123965,0.03326748036,0.0346493938,0.03406342394,0.03571216913,0.03523451242
N2O,Agriculture,3B21b,Other cattle - Dairy In Calf Heifers - Direct,0.06941907053,0.06983256997,0.07193342827,0.07443808842,0.07171448452,0.07278482229,0.07912683311,0.07757933391,0.07283491593,0.07106296814,0.06866812881,0.06459518449,0.06050530995,0.05606629759,0.05861383857,0.08461080991,0.0848973842,0.08032294782,0.07648627013,0.07696841851,0.07892098873,0.08035559694,0.07736391636,0.07592749489,0.08026846713,0.07578316797,0.072651947,0.07291247627
N2O,Agriculture,3B21b,Other cattle - Heifers for breeding - Direct,0.0828176416,0.07418672495,0.07834083746,0.08797671827,0.08519031334,0.07959812935,0.0835311348,0.09025323263,0.08338120774,0.08193734616,0.07550817188,0.07885668925,0.08945011931,0.0870153796,0.0855434545,0.1142771228,0.1150540305,0.1130941128,0.111204302,0.1141965935,0.1174978252,0.1179404828,0.1140538833,0.1099200323,0.1084802423,0.1074861579,0.1082916069,0.1007080232
N2O,Agriculture,3B21b,Other cattle - Steers - Direct,0.5095343522,0.4700021985,0.4583444632,0.4513781757,0.4452255104,0.4267278482,0.3999604185,0.4047693774,0.4066507734,0.3954499625,0.4056895515,0.3598279508,0.3601644193,0.3733900685,0.3742481499,0.3712441109,0.3851355948,0.372805739,0.3680755261,0.3718422293,0.359977903,0.3573468731,0.3597014853,0.3541515719,0.3644256852,0.3780080029,0.3804952193,0.3758900102
N2O,Agriculture,3D15,Cropland management,0.1842166228,0.1891500074,0.1938443642,0.1983122667,0.2025655655,0.2066154338,0.2104724096,0.2141464352,0.2176468936,0.2209826435,0.243695761,0.2652524636,0.2857169212,0.3051494191,0.3236066136,0.3411417679,0.3578049729,0.3736433523,0.3887012527,0.4030204218,0.4048071405,0.4065513304,0.4082525804,0.4099106605,0.4115255019,0.4130971776,0.4146258859,0.4146258859
N2O,Business,1A2a,Blast furnaces,0.0006768088573,0.000650030868,0.0005985114932,0.0006567957318,0.0007226814484,0.000726736863,0.0007646453339,0.0007599856427,0.0007509184328,0.0007313469223,0.0007125653156,0.0005961459488,0.0005037275181,0.0006252966553,0.0006156795292,0.0006075432064,0.0006134646853,0.0006255078711,0.000581928456,0.0004356106699,0.0004107186226,0.0003771473043,0.0004061325617,0.0005200229585,0.0005440790438,0.0005028479918,0.0003692041527,0.0003654530886
N2O,Business,1A2a,Iron and steel - combustion plant,0.007506423525,0.007233809247,0.007313449414,0.008311414268,0.006961098781,0.006093985787,0.00504790711,0.005529659047,0.006025582265,0.0068741737,0.004928347065,0.005070080133,0.004407618444,0.003722192396,0.003753991378,0.003590960988,0.003616813322,0.004644712968,0.004077091581,0.003563383629,0.003067462389,0.002625768858,0.002663584297,0.002805560564,0.002802460362,0.002607187478,0.001922600608,0.001765190524
N2O,Business,1A2b,Autogeneration - exported to grid,0.005542950472,0.005403297534,0.005653367506,0.01009546736,0.008879250503,0.006178714258,0.007103113885,0.006762627372,0.00518815685,0.004374054289,0.004456550008,0.00610693075,0.004792454339,0.006962872962,0.005541386475,0.004625233756,0.005523336557,0.007117802397,0.008495620834,0.0092746168,0.007680786888,0.007541210558,0.006547355918,0.0001801498645,0.0001009907963,0.0001145528239,0.00009487195582,0.0001271631775
N2O,Business,1A2b,Autogenerators,0.01465876038,0.01567277273,0.01485457726,0.01847728749,0.01632841499,0.01653359532,0.02130934166,0.02028788212,0.02110516766,0.01685289471,0.0146735433,0.01566647043,0.01630554458,0.01384345843,0.01404270564,0.01495726604,0.0145311538,0.01290907724,0.01239719237,0.0101372948,0.009808406853,0.009620485932,0.007684327879,0.0002618705413,0.0001485657992,0.0001432229478,0.0001196567084,0.000168635244
N2O,Business,1A2b,Non-Ferrous Metal (combustion),0.00167980675,0.004408023355,0.004098181164,0.004312478829,0.004085600915,0.003468497486,0.002980664064,0.001988927005,0.001875441475,0.002491913482,0.00155907038,0.001706208738,0.001989752499,0.00145694569,0.001062371269,0.001197176072,0.001445954717,0.001118699726,0.0008519958918,0.000754900637,0.0007228796787,0.0006851928762,0.0006739731204,0.0006674423762,0.0007010466356,0.0007548210372,0.0007072068616,0.0006910512595
N2O,Business,1A2c,Chemicals (combustion),0.02612598827,0.02811824181,0.02791396381,0.02637855009,0.02560447756,0.02001297412,0.01650321039,0.01410089082,0.0115987678,0.009934805748,0.009293504014,0.01040036732,0.009753862381,0.009685258341,0.009416517541,0.009501859472,0.009144373025,0.009204307925,0.009340983893,0.007880513137,0.00839985332,0.008411724445,0.006637376534,0.00579127773,0.004777426472,0.003660441327,0.003620973653,0.003650083408
N2O,Business,1A2d,"Pulp, Paper and Print (combustion)",0.01102761046,0.01303311634,0.01446145098,0.01438830589,0.01309137067,0.008455489033,0.004856551949,0.004178966356,0.002691052719,0.002957945722,0.004204177767,0.004294008589,0.00395487665,0.0037268012,0.003549468553,0.003932748295,0.003733471255,0.003678238587,0.00334113534,0.002832171637,0.002781796115,0.002670944784,0.002793165801,0.002928279869,0.00312626894,0.002210798453,0.002164452017,0.001874549295
N2O,Business,1A2e,"Food & drink, tobacco (combustion)",0.01420911406,0.01551311878,0.01588945637,0.01526134495,0.01415016548,0.0118528846,0.009420298597,0.008520572413,0.006482412166,0.006395808647,0.005711647244,0.005932479992,0.004660906754,0.004345047868,0.004205702108,0.003955145533,0.003563779892,0.003682710274,0.003591062663,0.003505964683,0.003697057827,0.003666328922,0.003574008873,0.003790677671,0.003820288092,0.003312266754,0.003083928819,0.003244631302
N2O,Business,1A2f,Cement production - combustion,0.07475473742,0.06063689498,0.05433542264,0.05293176401,0.05953328925,0.05613954936,0.05694954876,0.05796182003,0.05737862942,0.05391412746,0.05159876572,0.05160079697,0.05361780396,0.05348721748,0.05365235834,0.04987555223,0.05055376097,0.05228856223,0.04158844366,0.02717108434,0.02769248869,0.02886657372,0.02581273966,0.02708615583,0.02838179872,0.0299781959,0.03103098374,0.02919500017
N2O,Business,1A2f,Lime production - non decarbonising,0.001924037568,0.001609180917,0.0005910002083,0.0005925444585,0.0005759336604,0.0006103167174,0.0006955222064,0.0007231357622,0.0007110713218,0.0006793875009,0.0006536197877,0.0005730119881,0.000592366784,0.0006374935902,0.0006800809608,0.0006958514845,0.000751783333,0.0009883325018,0.00101421846,0.0007697995315,0.001154055112,0.0009942988024,0.0005845536984,0.0006889490792,0.000895424317,0.0008320905656,0.0005169450726,0.0007276346793
N2O,Business,1A2f,Other industrial combustion,,,,,,,,,,,,,,,,,,,,,0.0000279385728,0.000357113664,0.0008101461376,0.000927843264,0.0005496636987,0.0004624902784,0.0001284674281,0.0001777052672
N2O,Business,1A2gvii,Industrial off-road mobile machinery,0.0883927693,0.08396852225,0.08387635043,0.08507458401,0.089037972,0.0904205492,0.09048884802,0.09057480701,0.09060951902,0.09052977372,0.09051201581,0.09079517052,0.09105854489,0.09128319789,0.09723105716,0.09528338555,0.09696944904,0.09928721853,0.09391701698,0.07415277062,0.07371269941,0.06333742586,0.07645620093,0.06073998407,0.06466923551,0.07251062046,0.07336772882,0.07787673601
